P,H,T,RH,U,V
201,12312,-51.6,13.5,51.6,2.4
201,12319,-51.7,13.7,51.6,2.4
200,12327,-51.7,13.9,51.6,2.4
200,12332,-51.8,14.2,51.6,2.4
200,12337,-51.8,14.6,51.6,2.4
200,12342,-51.9,14.8,51.5,2.4
200,12350,-51.9,15.0,51.5,2.4
199,12356,-52.0,15.2,51.5,2.4
199,12365,-52.1,15.3,51.4,2.4
199,12375,-52.2,15.4,51.4,2.4
199,12383,-52.2,15.4,51.3,2.4
198,12388,-52.3,15.6,51.2,2.4
198,12394,-52.3,15.7,51.2,2.3
198,12400,-52.4,15.8,51.1,2.3
198,12405,-52.4,15.9,51.1,2.2
198,12413,-52.5,16.0,51.1,2.2
197,12423,-52.6,16.1,51.0,2.1
197,12434,-52.7,16.2,50.9,2.0
197,12441,-52.8,16.4,50.9,2.0
197,12446,-52.9,16.6,50.8,2.0
196,12453,-52.9,16.8,50.8,1.9
196,12460,-52.9,16.9,50.7,1.8
196,12467,-53.0,17.1,50.7,1.7
196,12475,-53.1,17.3,50.7,1.5
196,12483,-53.2,17.7,50.6,1.4
195,12493,-53.3,18.1,50.6,1.3
195,12499,-53.3,18.5,50.6,1.2
195,12505,-53.4,18.9,50.6,1.1
195,12511,-53.5,19.3,50.7,1.0
194,12518,-53.5,19.6,50.7,0.9
194,12526,-53.6,19.9,50.7,0.8
194,12534,-53.7,20.3,50.7,0.7
194,12544,-53.7,20.5,50.8,0.6
193,12552,-53.8,20.7,50.8,0.5
193,12558,-53.9,20.8,50.8,0.4
193,12564,-53.9,20.9,50.9,0.4
193,12574,-54.0,20.9,50.9,0.4
193,12584,-54.1,20.9,50.9,0.4
192,12591,-54.2,20.9,51.0,0.4
192,12599,-54.3,21.0,51.0,0.4
192,12605,-54.3,20.9,51.0,0.4
192,12612,-54.4,20.7,51.0,0.5
191,12618,-54.4,20.5,51.0,0.6
191,12624,-54.5,20.3,50.9,0.7
191,12629,-54.5,20.0,50.9,0.9
191,12634,-54.6,19.6,50.9,1.1
191,12640,-54.6,19.3,50.9,1.2
191,12647,-54.7,18.9,50.8,1.4
190,12655,-54.8,18.5,50.8,1.6
190,12664,-54.8,18.1,50.7,1.9
190,12672,-54.9,17.8,50.7,2.0
190,12678,-55.0,17.5,50.5,2.3
189,12685,-55.0,17.2,50.5,2.6
189,12692,-55.1,17.1,50.4,2.7
189,12698,-55.1,17.1,50.4,3.0
189,12705,-55.2,17.3,50.4,3.3
189,12713,-55.2,17.7,50.3,3.4
188,12720,-55.3,18.3,50.3,3.7
188,12727,-55.4,18.8,50.3,3.9
188,12735,-55.4,19.3,50.2,4.0
188,12747,-55.5,19.8,50.2,4.2
187,12757,-55.6,20.3,50.2,4.4
187,12764,-55.7,20.9,50.2,4.5
187,12770,-55.7,21.5,50.2,4.6
187,12775,-55.8,22.1,50.2,4.7
187,12781,-55.8,22.6,50.2,4.7
186,12786,-55.8,22.9,50.2,4.7
186,12790,-55.9,23.1,50.2,4.7
186,12795,-55.9,23.2,50.2,4.7
186,12803,-56.0,23.2,50.1,4.6
186,12814,-56.1,23.4,50.1,4.4
185,12821,-56.2,23.5,50.1,4.3
185,12828,-56.2,23.6,50.1,4.1
185,12837,-56.3,23.7,50.1,3.9
185,12848,-56.4,23.9,50.1,3.8
184,12857,-56.5,24.1,50.1,3.6
184,12866,-56.5,24.4,50.0,3.4
184,12875,-56.6,24.5,50.0,3.2
184,12885,-56.7,24.6,49.9,3.0
183,12894,-56.7,24.4,49.9,2.8
183,12902,-56.8,24.1,49.8,2.6
183,12908,-56.9,23.6,49.7,2.3
183,12914,-56.9,23.0,49.8,2.2
183,12920,-56.9,22.3,49.7,2.0
182,12927,-56.9,21.5,49.6,1.8
182,12933,-57.0,20.7,49.6,1.7
182,12938,-57.0,19.9,49.5,1.6
182,12946,-57.0,19.3,49.5,1.5
182,12953,-57.1,18.6,49.4,1.4
181,12957,-57.1,18.1,49.4,1.4
181,12962,-57.1,17.6,49.3,1.3
181,12971,-57.2,17.2,49.3,1.3
181,12978,-57.2,16.8,49.3,1.3
181,12984,-57.3,16.5,49.2,1.3
180,12993,-57.3,16.2,49.2,1.3
180,13003,-57.4,16.0,49.2,1.4
180,13011,-57.5,16.0,49.2,1.4
180,13020,-57.5,15.9,49.1,1.5
180,13028,-57.6,15.7,49.1,1.5
179,13036,-57.6,15.5,49.1,1.6
179,13045,-57.6,15.1,49.1,1.7
179,13051,-57.6,14.8,49.1,1.8
179,13058,-57.7,14.4,49.1,1.9
178,13068,-57.8,14.0,49.0,2.0
178,13079,-57.8,13.5,49.0,2.1
178,13088,-57.9,13.0,49.0,2.1
178,13095,-57.9,12.6,48.9,2.2
178,13101,-57.9,12.2,48.9,2.3
177,13107,-57.9,11.8,48.9,2.4
177,13110,-57.9,11.5,48.9,2.5
177,13113,-58.0,11.1,48.8,2.6
177,13118,-58.0,10.8,48.8,2.6
177,13125,-57.9,10.5,48.8,2.6
177,13131,-58.0,10.2,48.8,2.7
176,13137,-58.0,10.0,48.7,2.8
176,13147,-58.0,9.9,48.7,2.9
176,13156,-58.1,9.8,48.7,2.9
176,13162,-58.2,9.8,48.7,3.0
176,13170,-58.2,9.9,48.6,3.1
175,13175,-58.3,10.0,48.6,3.1
175,13179,-58.3,10.1,48.6,3.1
175,13184,-58.4,10.2,48.6,3.2
175,13192,-58.4,10.3,48.6,3.3
175,13199,-58.5,10.3,48.6,3.4
174,13209,-58.5,10.4,48.5,3.4
174,13219,-58.6,10.5,48.5,3.5
174,13227,-58.7,10.6,48.5,3.6
174,13234,-58.8,10.7,48.5,3.6
174,13242,-58.8,10.8,48.5,3.7
173,13249,-58.8,10.9,48.5,3.7
173,13257,-58.9,11.0,48.5,3.8
173,13263,-59.0,11.2,48.4,3.9
173,13270,-59.0,11.3,48.4,4.0
173,13276,-59.1,11.5,48.4,4.0
172,13282,-59.2,11.5,48.4,4.1
172,13288,-59.2,11.6,48.3,4.1
172,13296,-59.3,11.7,48.3,4.1
172,13304,-59.3,11.7,48.3,4.2
172,13313,-59.4,11.8,48.3,4.2
171,13319,-59.5,11.9,48.3,4.3
171,13326,-59.5,11.9,48.3,4.3
171,13332,-59.6,11.9,48.3,4.3
171,13340,-59.6,11.8,48.3,4.4
171,13348,-59.7,11.8,48.3,4.4
170,13355,-59.8,11.8,48.2,4.4
170,13363,-59.8,11.7,48.2,4.4
170,13371,-59.9,11.7,48.2,4.5
170,13379,-59.9,11.7,48.2,4.5
170,13387,-60.0,11.6,48.2,4.5
169,13395,-60.0,11.6,48.2,4.5
169,13402,-60.1,11.5,48.2,4.5
169,13410,-60.1,11.5,48.2,4.5
169,13418,-60.2,11.5,48.2,4.5
168,13426,-60.2,11.5,48.2,4.5
168,13434,-60.3,11.4,48.3,4.5
168,13442,-60.3,11.3,48.3,4.5
168,13450,-60.4,11.3,48.3,4.6
168,13458,-60.4,11.2,48.3,4.6
167,13465,-60.5,11.2,48.3,4.6
167,13473,-60.5,11.2,48.2,4.6
167,13481,-60.6,11.2,48.2,4.6
167,13489,-60.7,11.2,48.2,4.6
167,13497,-60.7,11.3,48.2,4.6
166,13505,-60.8,11.3,48.2,4.6
166,13513,-60.8,11.4,48.2,4.6
166,13524,-60.9,11.5,48.2,4.6
166,13535,-61.0,11.6,48.2,4.6
165,13541,-61.1,11.7,48.3,4.6
165,13551,-61.2,11.9,48.3,4.6
165,13561,-61.2,12.1,48.3,4.6
165,13569,-61.3,12.3,48.3,4.5
165,13577,-61.3,12.5,48.3,4.4
164,13584,-61.4,12.7,48.2,4.4
164,13589,-61.4,12.9,48.2,4.3
164,13594,-61.5,13.1,48.2,4.2
164,13599,-61.5,13.3,48.2,4.1
164,13604,-61.5,13.5,48.2,4.1
164,13607,-61.6,13.6,48.2,4.1
163,13616,-61.6,13.8,48.1,4.0
163,13623,-61.7,13.9,48.1,4.0
163,13630,-61.8,13.9,48.1,3.9
163,13640,-61.9,14.0,48.1,3.9
163,13648,-61.9,14.2,48.2,3.8
162,13654,-62.0,14.4,48.2,3.8
162,13663,-62.1,14.6,48.2,3.8
162,13673,-62.1,14.8,48.3,3.8
162,13681,-62.2,15.0,48.2,3.9
161,13688,-62.3,15.1,48.2,3.9
161,13695,-62.4,15.3,48.3,4.0
161,13706,-62.4,15.5,48.3,4.0
161,13713,-62.5,15.6,48.4,4.1
161,13720,-62.6,15.8,48.4,4.2
160,13729,-62.6,16.0,48.5,4.2
160,13739,-62.7,16.2,48.6,4.3
160,13751,-62.8,16.4,48.6,4.5
160,13761,-62.9,16.5,48.7,4.6
159,13769,-63.0,16.7,48.7,4.7
159,13778,-63.1,16.9,48.8,4.8
159,13787,-63.2,17.0,48.8,4.9
159,13789,-63.2,17.1,48.8,5.0
159,13791,-63.2,17.3,48.8,5.2
159,13797,-63.3,17.4,48.9,5.3
158,13805,-63.3,17.6,48.9,5.5
158,13814,-63.4,17.7,49.0,5.7
158,13823,-63.5,17.9,49.0,5.8
158,13831,-63.6,18.0,49.0,5.8
158,13839,-63.7,18.2,48.9,6.0
157,13847,-63.8,18.3,48.9,6.1
157,13856,-63.9,18.4,48.9,6.2
157,13863,-63.9,18.6,48.9,6.3
157,13871,-64.0,18.7,48.9,6.4
157,13881,-64.1,18.9,48.9,6.6
156,13887,-64.2,19.1,48.7,6.7
156,13893,-64.2,19.3,48.7,6.8
156,13900,-64.3,19.5,48.7,6.8
156,13904,-64.3,19.7,48.6,6.9
156,13907,-64.3,19.7,48.6,7.0
156,13915,-64.4,19.7,48.5,7.0
155,13922,-64.4,19.6,48.5,7.1
155,13934,-64.5,19.6,48.4,7.1
155,13948,-64.5,19.7,48.4,7.1
155,13960,-64.6,19.7,48.3,7.1
154,13967,-64.7,19.8,48.3,7.1
154,13974,-64.7,19.9,48.2,7.1
154,13982,-64.7,19.9,48.2,7.1
154,13990,-64.7,20.0,48.1,7.0
154,13997,-64.7,20.1,48.1,7.0
153,14004,-64.7,20.2,48.0,6.9
153,14010,-64.8,20.2,48.0,6.9
153,14016,-64.8,20.1,47.9,6.8
153,14022,-64.8,20.0,47.9,6.7
153,14030,-64.9,19.9,47.8,6.6
152,14037,-64.9,19.8,47.8,6.5
152,14046,-65.0,19.7,47.8,6.5
152,14058,-65.1,19.5,47.7,6.4
152,14069,-65.2,19.3,47.6,6.3
152,14076,-65.3,19.2,47.5,6.2
151,14083,-65.3,19.1,47.4,6.0
151,14091,-65.3,19.0,47.3,5.9
151,14097,-65.3,18.9,47.2,5.8
151,14106,-65.3,18.9,47.2,5.6
151,14113,-65.3,18.9,47.1,5.4
150,14122,-65.3,18.8,47.1,5.4
150,14131,-65.4,18.8,47.0,5.2
150,14138,-65.4,18.7,46.9,5.0
150,14146,-65.5,18.7,46.8,4.9
150,14154,-65.6,18.6,46.8,4.7
149,14162,-65.6,18.5,46.8,4.6
149,14172,-65.7,18.5,46.7,4.4
149,14179,-65.8,18.4,46.7,4.3
149,14186,-65.8,18.4,46.7,4.1
149,14199,-65.9,18.4,46.7,4.0
148,14213,-66.0,18.4,46.7,3.8
148,14226,-66.1,18.5,46.8,3.7
148,14233,-66.2,18.6,46.8,3.6
148,14239,-66.3,18.8,46.8,3.4
147,14245,-66.3,18.9,46.8,3.4
147,14249,-66.3,18.9,46.8,3.3
147,14255,-66.2,19.0,46.8,3.2
147,14261,-66.2,19.0,46.9,3.1
147,14270,-66.2,19.0,46.9,3.1
147,14277,-66.3,18.8,46.9,3.1
146,14283,-66.3,18.6,46.9,3.1
146,14291,-66.4,18.4,47.0,3.1
146,14300,-66.4,18.2,47.0,3.1
146,14312,-66.5,18.1,47.0,3.2
146,14325,-66.6,18.0,47.0,3.3
145,14338,-66.7,18.0,47.0,3.3
145,14349,-66.8,18.0,46.9,3.4
145,14357,-66.9,18.0,46.9,3.5
145,14362,-67.0,18.1,46.9,3.6
145,14368,-67.0,18.3,46.8,3.7
144,14372,-67.1,18.4,46.7,3.8
144,14379,-67.1,18.4,46.7,3.9
144,14385,-67.1,18.5,46.6,4.0
144,14392,-67.2,18.5,46.6,4.1
144,14399,-67.2,18.4,46.5,4.2
143,14406,-67.2,18.4,46.4,4.2
143,14415,-67.2,18.4,46.4,4.2
143,14426,-67.2,18.3,46.4,4.3
143,14438,-67.3,18.2,46.3,4.3
143,14448,-67.4,18.2,46.3,4.3
142,14456,-67.4,18.1,46.2,4.2
142,14465,-67.4,18.1,46.2,4.2
142,14472,-67.5,18.1,46.2,4.1
142,14480,-67.5,18.0,46.2,4.0
142,14488,-67.6,18.0,46.2,3.9
141,14497,-67.7,18.1,46.2,3.8
141,14508,-67.7,18.1,46.3,3.6
141,14515,-67.8,18.2,46.4,3.5
141,14523,-67.8,18.3,46.4,3.3
140,14534,-67.7,18.3,46.4,3.2
140,14548,-67.8,18.4,46.5,3.0
140,14564,-67.8,18.5,46.5,2.8
140,14573,-68.0,18.7,46.6,2.7
139,14581,-68.1,19.0,46.6,2.5
139,14590,-68.1,19.2,46.6,2.4
139,14599,-68.2,19.4,46.7,2.2
139,14607,-68.3,19.6,46.8,2.0
139,14614,-68.4,19.8,46.8,1.9
138,14623,-68.5,20.0,46.8,1.7
138,14632,-68.5,20.1,46.8,1.6
138,14640,-68.6,20.3,46.7,1.5
138,14648,-68.7,20.4,46.7,1.3
138,14657,-68.8,20.5,46.7,1.2
137,14663,-68.8,20.7,46.6,1.1
137,14674,-68.9,20.8,46.6,1.0
137,14689,-69.0,21.0,46.5,0.9
137,14701,-69.2,21.2,46.4,0.8
137,14710,-69.3,21.4,46.4,0.7
136,14716,-69.4,21.7,46.3,0.6
136,14723,-69.4,21.9,46.2,0.6
136,14730,-69.5,22.1,46.1,0.6
136,14737,-69.5,22.3,46.0,0.6
136,14744,-69.6,22.4,45.9,0.5
135,14752,-69.6,22.4,45.8,0.5
135,14762,-69.7,22.4,45.7,0.5
135,14769,-69.8,22.3,45.6,0.5
135,14777,-69.9,22.3,45.6,0.5
135,14788,-70.0,22.3,45.5,0.5
134,14802,-70.1,22.4,45.4,0.6
134,14812,-70.2,22.5,45.3,0.6
134,14818,-70.2,22.6,45.3,0.6
134,14824,-70.3,22.6,45.2,0.7
134,14831,-70.3,22.6,45.1,0.7
134,14837,-70.4,22.6,45.0,0.8
133,14845,-70.4,22.5,44.9,0.9
133,14853,-70.5,22.4,44.9,0.9
133,14861,-70.5,22.2,44.8,0.9
133,14870,-70.4,21.9,44.7,1.0
133,14882,-70.4,21.7,44.6,1.1
132,14895,-70.3,21.4,44.5,1.1
132,14910,-70.4,21.3,44.3,1.2
132,14921,-70.5,21.1,44.2,1.2
132,14927,-70.6,21.0,44.0,1.2
131,14935,-70.7,21.0,43.9,1.1
131,14945,-70.7,21.1,43.7,1.1
131,14953,-70.8,21.1,43.5,1.1
131,14961,-70.9,21.2,43.3,1.1
131,14968,-71.0,21.1,43.0,1.1
131,14975,-71.0,21.1,42.8,1.0
130,14982,-71.1,20.9,42.5,1.0
130,14988,-71.1,20.7,42.3,0.9
130,14993,-71.1,20.5,42.0,0.8
130,15000,-71.1,20.1,41.7,0.7
130,15005,-71.1,19.8,41.4,0.6
130,15010,-71.2,19.3,41.1,0.5
129,15019,-71.2,18.8,40.9,0.4
129,15028,-71.3,18.3,40.6,0.3
129,15036,-71.3,17.8,40.3,0.2
129,15046,-71.4,17.4,40.0,0.1
129,15058,-71.4,17.0,39.7,0.1
128,15073,-71.4,16.7,39.5,0.1
128,15087,-71.3,16.4,39.2,0.0
128,15097,-71.2,16.2,39.0,0.0
128,15103,-71.2,16.0,38.8,0.0
128,15109,-71.2,15.9,38.6,0.0
127,15114,-71.2,15.9,38.4,0.1
127,15123,-71.2,15.8,38.3,0.1
127,15134,-71.2,15.8,38.1,0.3
127,15142,-71.3,15.7,38.0,0.4
127,15150,-71.4,15.6,37.9,0.5
127,15158,-71.4,15.4,37.9,0.7
126,15165,-71.4,15.2,37.8,0.9
126,15172,-71.4,15.0,37.8,1.1
126,15178,-71.4,14.6,37.8,1.3
126,15186,-71.4,14.3,37.8,1.6
126,15192,-71.4,13.9,37.9,1.9
126,15201,-71.3,13.4,37.8,2.2
125,15211,-71.3,13.1,37.9,2.5
125,15221,-71.2,12.7,38.0,2.8
125,15231,-71.2,12.4,38.1,3.1
125,15241,-71.2,12.2,38.1,3.5
125,15248,-71.3,12.1,38.2,3.9
124,15260,-71.3,12.0,38.4,4.2
124,15275,-71.4,11.9,38.4,4.6
124,15287,-71.5,12.0,38.6,5.0
124,15295,-71.6,12.0,38.6,5.4
124,15302,-71.6,12.0,38.8,5.8
123,15310,-71.7,12.0,38.8,6.1
123,15314,-71.7,11.9,39.0,6.5
123,15320,-71.8,11.8,39.0,6.9
123,15331,-71.8,11.7,39.1,7.3
123,15346,-71.9,11.6,39.2,7.6
122,15360,-72.0,11.5,39.2,7.9
122,15370,-72.1,11.5,39.2,8.3
122,15377,-72.1,11.5,39.4,8.6
122,15384,-72.2,11.5,39.3,8.8
122,15395,-72.2,11.5,39.4,9.1
121,15404,-72.2,11.6,39.4,9.3
121,15408,-72.3,11.6,39.5,9.5
121,15413,-72.4,11.7,39.4,9.8
121,15424,-72.4,11.7,39.4,10.0
121,15438,-72.5,11.8,39.4,10.1
120,15452,-72.6,11.9,39.4,10.3
120,15466,-72.7,12.0,39.3,10.4
120,15477,-72.8,12.1,39.2,10.4
120,15487,-72.9,12.2,39.2,10.5
119,15498,-73.0,12.3,39.2,10.6
119,15509,-73.0,12.4,39.1,10.6
119,15519,-73.1,12.5,39.1,10.6
119,15526,-73.2,12.7,39.0,10.6
119,15536,-73.2,12.8,39.0,10.6
119,15543,-73.3,13.0,38.9,10.5
118,15549,-73.4,13.1,38.8,10.5
118,15557,-73.4,13.2,38.8,10.4
118,15564,-73.5,13.2,38.8,10.3
118,15570,-73.6,13.2,38.7,10.2
118,15577,-73.6,13.2,38.6,10.1
118,15583,-73.7,13.2,38.6,10.1
118,15589,-73.8,13.2,38.5,10.0
117,15594,-73.8,13.1,38.5,9.8
117,15601,-73.9,13.1,38.4,9.7
117,15607,-73.9,13.0,38.3,9.6
117,15613,-73.9,12.9,38.3,9.5
117,15619,-74.0,12.8,38.3,9.4
117,15624,-74.0,12.8,38.2,9.3
117,15631,-74.0,12.7,38.1,9.2
117,15637,-73.9,12.6,38.0,9.1
117,15644,-73.9,12.5,38.0,9.0
116,15651,-73.9,12.5,37.9,8.9
116,15656,-73.9,12.4,37.8,8.9
116,15663,-73.9,12.4,37.7,8.8
116,15670,-73.9,12.4,37.6,8.7
116,15677,-74.0,12.4,37.4,8.7
116,15685,-74.0,12.4,37.3,8.7
116,15691,-74.0,12.5,37.2,8.7
115,15695,-74.0,12.5,37.1,8.7
115,15701,-74.0,12.5,37.0,8.7
115,15710,-74.0,12.6,36.9,8.7
115,15717,-74.0,12.6,36.8,8.8
115,15725,-74.0,12.6,36.6,8.9
115,15734,-74.0,12.7,36.5,9.0
115,15742,-74.0,12.7,36.5,9.1
114,15746,-74.1,12.8,36.4,9.2
114,15754,-74.2,12.8,36.2,9.3
114,15762,-74.2,12.9,36.2,9.4
114,15768,-74.3,13.0,36.0,9.6
114,15775,-74.3,13.0,36.0,9.7
114,15782,-74.4,13.1,36.0,9.9
114,15790,-74.4,13.1,35.9,10.1
113,15796,-74.4,13.1,35.9,10.2
113,15805,-74.5,13.2,35.9,10.4
113,15818,-74.4,13.2,35.9,10.6
113,15831,-74.4,13.3,35.9,10.7
113,15847,-74.5,13.5,35.9,10.8
112,15857,-74.7,13.6,36.0,11.0
112,15865,-74.8,13.8,35.9,11.1
112,15874,-74.8,13.9,36.0,11.2
112,15881,-74.9,14.1,36.1,11.3
112,15885,-74.9,14.2,36.1,11.4
112,15893,-74.9,14.4,36.1,11.5
112,15898,-75.0,14.6,36.2,11.5
111,15905,-75.0,14.7,36.3,11.6
111,15913,-75.1,14.9,36.4,11.6
111,15921,-75.1,15.0,36.5,11.6
111,15927,-75.2,15.1,36.5,11.6
111,15935,-75.2,15.2,36.6,11.6
111,15945,-75.3,15.3,36.7,11.6
110,15953,-75.3,15.4,36.7,11.6
110,15960,-75.4,15.5,36.8,11.6
110,15969,-75.4,15.6,36.8,11.6
110,15979,-75.5,15.8,36.8,11.6
110,15991,-75.6,16.1,36.8,11.5
110,16001,-75.7,16.3,36.9,11.6
109,16008,-75.8,16.6,36.9,11.6
109,16015,-75.8,16.9,36.9,11.6
109,16020,-75.9,17.1,36.9,11.6
109,16026,-75.9,17.4,36.9,11.6
109,16034,-76.0,17.7,36.9,11.6
109,16041,-76.1,18.0,36.8,11.5
109,16048,-76.2,18.2,36.8,11.5
109,16056,-76.2,18.5,36.8,11.6
108,16061,-76.3,18.6,36.8,11.6
108,16067,-76.3,18.8,36.7,11.6
108,16076,-76.4,19.0,36.7,11.6
108,16085,-76.4,19.1,36.7,11.6
108,16093,-76.5,19.3,36.6,11.5
108,16100,-76.5,19.4,36.6,11.5
108,16105,-76.6,19.5,36.5,11.5
108,16111,-76.6,19.7,36.5,11.5
107,16117,-76.7,19.8,36.5,11.4
107,16123,-76.7,19.9,36.5,11.4
107,16128,-76.8,20.0,36.5,11.3
107,16136,-76.8,20.1,36.4,11.2
107,16142,-76.9,20.2,36.3,11.1
107,16146,-76.9,20.2,36.4,11.0
107,16152,-77.0,20.3,36.3,10.9
107,16161,-77.0,20.4,36.3,10.8
106,16167,-77.1,20.4,36.3,10.6
106,16174,-77.1,20.5,36.2,10.5
106,16181,-77.2,20.5,36.3,10.3
106,16187,-77.2,20.5,36.2,10.1
106,16193,-77.2,20.6,36.2,10.0
106,16200,-77.2,20.6,36.2,9.8
106,16204,-77.3,20.6,36.2,9.6
106,16209,-77.3,20.5,36.1,9.3
106,16216,-77.3,20.5,36.0,9.2
105,16225,-77.3,20.4,36.0,9.0
105,16228,-77.3,20.4,35.9,8.8
105,16234,-77.3,20.3,35.9,8.6
105,16243,-77.4,20.3,35.8,8.4
105,16254,-77.4,20.2,35.8,8.2
105,16264,-77.4,20.2,35.7,8.0
105,16271,-77.5,20.1,35.6,7.8
104,16279,-77.5,20.1,35.6,7.7
104,16287,-77.5,20.1,35.5,7.5
104,16297,-77.5,20.1,35.4,7.4
104,16303,-77.5,20.1,35.4,7.3
104,16311,-77.5,20.1,35.3,7.1
104,16319,-77.5,20.1,35.2,7.0
104,16328,-77.6,20.0,35.2,7.0
103,16336,-77.6,20.0,35.1,6.9
103,16341,-77.6,19.9,35.1,6.8
103,16346,-77.6,19.8,35.1,6.8
103,16353,-77.6,19.7,35.1,6.8
103,16359,-77.6,19.5,35.1,6.8
103,16367,-77.6,19.4,35.0,6.7
103,16372,-77.6,19.2,35.0,6.7
103,16377,-77.6,19.0,35.0,6.7
102,16384,-77.6,18.9,35.0,6.8
102,16389,-77.5,18.7,35.0,6.8
102,16395,-77.5,18.5,35.0,6.9
102,16403,-77.5,18.4,35.0,6.9
102,16411,-77.5,18.2,35.1,7.0
102,16417,-77.5,18.1,35.1,7.0
102,16421,-77.6,18.0,35.2,7.1
102,16428,-77.6,17.9,35.2,7.2
102,16433,-77.6,17.8,35.3,7.2
102,16438,-77.6,17.7,35.4,7.3
101,16444,-77.6,17.6,35.4,7.3
101,16451,-77.7,17.5,35.4,7.3
101,16458,-77.7,17.5,35.5,7.4
101,16463,-77.8,17.4,35.5,7.4
101,16470,-77.9,17.3,35.6,7.4
101,16475,-77.9,17.2,35.7,7.3
101,16481,-78.0,17.2,35.7,7.3
101,16488,-78.0,17.1,35.8,7.3
101,16493,-78.1,17.1,35.8,7.2
100,16499,-78.1,17.1,35.8,7.1
100,16508,-78.2,17.1,35.9,7.0
100,16515,-78.2,17.1,35.9,6.9
100,16521,-78.3,17.1,36.0,6.8
100,16529,-78.3,17.0,36.0,6.6
100,16534,-78.3,17.0,36.0,6.4
100,16540,-78.3,16.9,36.1,6.2
100,16546,-78.3,16.9,36.1,6.0
99,16553,-78.3,16.8,36.1,5.9
99,16559,-78.3,16.8,36.2,5.6
99,16569,-78.3,16.7,36.2,5.3
99,16576,-78.4,16.6,36.3,5.0
99,16583,-78.4,16.5,36.3,4.8
99,16590,-78.4,16.4,36.3,4.5
99,16595,-78.5,16.3,36.4,4.1
99,16599,-78.5,16.2,36.4,3.8
99,16607,-78.5,16.0,36.4,3.5
98,16613,-78.4,15.9,36.5,3.2
98,16622,-78.4,15.8,36.5,2.9
98,16630,-78.3,15.7,36.5,2.6
98,16643,-78.3,15.6,36.5,2.2
98,16658,-78.2,15.5,36.6,1.9
97,16674,-78.2,15.5,36.6,1.5
97,16691,-78.1,15.5,36.5,1.2
97,16707,-78.1,15.6,36.5,0.9
97,16719,-78.3,15.7,36.5,0.6
97,16727,-78.4,15.8,36.5,0.3
96,16735,-78.4,15.9,36.4,0.0
96,16743,-78.5,16.0,36.4,-0.3
96,16747,-78.4,16.2,36.4,-0.6
96,16754,-78.4,16.3,36.3,-0.8
96,16764,-78.5,16.3,36.2,-1.1
96,16776,-78.5,16.4,36.2,-1.3
95,16789,-78.6,16.5,36.1,-1.5
95,16799,-78.7,16.5,36.0,-1.8
95,16808,-78.7,16.5,35.8,-1.9
95,16818,-78.7,16.6,35.7,-2.1
95,16832,-78.7,16.6,35.5,-2.3
95,16845,-78.7,16.7,35.4,-2.5
94,16856,-78.8,16.7,35.3,-2.7
94,16866,-78.7,16.8,35.1,-2.9
94,16876,-78.7,16.8,35.0,-3.1
94,16885,-78.8,16.9,34.8,-3.2
94,16892,-78.8,16.9,34.6,-3.4
94,16898,-78.9,17.0,34.4,-3.6
94,16905,-78.9,17.0,34.2,-3.7
93,16912,-78.7,17.1,34.1,-3.9
93,16920,-78.5,17.1,33.9,-4.0
93,16927,-78.4,17.1,33.7,-4.2
93,16929,-78.5,17.1,33.5,-4.4
93,16935,-78.5,17.1,33.4,-4.5
93,16942,-78.5,17.1,33.3,-4.7
93,16947,-78.6,17.1,33.1,-4.8
93,16952,-78.5,17.1,32.9,-5.0
93,16957,-78.5,17.1,32.8,-5.1
93,16964,-78.6,17.2,32.7,-5.2
92,16971,-78.6,17.2,32.6,-5.4
92,16977,-78.7,17.2,32.4,-5.5
92,16984,-78.7,17.2,32.3,-5.6
92,16990,-78.7,17.3,32.3,-5.7
92,16995,-78.7,17.3,32.2,-5.8
92,17002,-78.8,17.4,32.1,-5.9
92,17010,-78.8,17.4,32.1,-5.9
92,17017,-78.8,17.5,31.9,-6.0
92,17023,-78.9,17.5,31.9,-6.1
92,17029,-78.9,17.6,31.9,-6.1
91,17035,-78.9,17.7,31.8,-6.1
91,17041,-78.9,17.8,31.8,-6.2
91,17048,-79.0,17.8,31.8,-6.2
91,17054,-79.0,17.9,31.8,-6.2
91,17063,-79.0,18.0,31.8,-6.2
91,17068,-79.1,18.1,31.7,-6.2
91,17073,-79.1,18.1,31.7,-6.2
91,17080,-79.1,18.2,31.7,-6.2
91,17087,-79.2,18.3,31.7,-6.1
91,17095,-79.2,18.3,31.7,-6.1
90,17100,-79.2,18.4,31.6,-6.1
90,17106,-79.3,18.4,31.6,-6.1
90,17113,-79.3,18.4,31.6,-6.0
90,17117,-79.3,18.5,31.5,-6.0
90,17123,-79.3,18.5,31.5,-6.0
90,17131,-79.4,18.5,31.4,-5.9
90,17137,-79.4,18.5,31.4,-5.9
90,17141,-79.4,18.5,31.3,-5.9
90,17149,-79.4,18.4,31.2,-5.9
90,17158,-79.4,18.4,31.2,-5.8
89,17164,-79.4,18.4,31.1,-5.8
89,17169,-79.4,18.3,30.9,-5.8
89,17178,-79.4,18.3,30.8,-5.8
89,17186,-79.3,18.2,30.7,-5.7
89,17192,-79.2,18.2,30.5,-5.6
89,17199,-79.1,18.1,30.4,-5.6
89,17207,-79.1,18.0,30.2,-5.6
