Time,Height,P,T,RH,WS,WD,T_adj,RH_adj
0.0,28.95,999.694062,27.79,84.0,2.175,99.8,26.99,83.1
1.0,34.0,998.908515,27.8,84.0,3.680555555555556,171.14999999999998,27.0,83.1
2.0,40.72,998.070234,27.81,83.7,3.6666666666666665,183.94,27.009999999999998,82.95
3.0,46.59,997.627968,27.79,83.6,2.5472222222222225,183.94,26.99,82.89999999999999
4.0,50.65,997.123125,27.79,83.5,6.8,81.49000000000001,26.99,82.85
5.0,59.9,996.398281,27.78,83.5,3.4166666666666665,350.79,26.98,82.85
6.0,66.77,995.708593,27.78,83.5,5.919444444444445,242.25,26.98,82.85
7.0,72.35,995.411562,27.77,83.4,5.719444444444445,221.65,26.97,82.80000000000001
8.0,79.76,994.688125,27.75,83.5,2.863888888888889,221.65,26.95,82.85
9.0,85.52,993.963593,27.74,83.4,3.558333333333333,351.07,26.939999999999998,82.80000000000001
10.0,89.91,993.266796,27.73,83.4,3.7527777777777778,47.75999999999999,26.93,82.80000000000001
11.0,92.89,992.684687,27.7,83.4,7.052777777777778,134.08999999999995,26.9,82.80000000000001
12.0,100.29,992.285468,27.67,83.4,7.6,114.14,26.87,82.80000000000001
13.0,109.02,991.42039,27.66,83.5,7.577777777777778,76.54000000000002,26.86,82.85
14.0,111.66,990.91414,27.64,83.5,3.1222222222222222,76.54000000000002,26.84,82.85
15.0,119.71,990.729062,27.62,83.6,3.069444444444444,45.78999999999999,26.82,82.89999999999999
16.0,129.52,990.434687,27.6,83.5,2.7527777777777778,228.23,26.8,82.85
17.0,141.71,989.665859,27.57,83.7,3.7,186.78,26.77,82.95
18.0,150.72,988.991171,27.53,83.8,4.783333333333333,127.07999999999998,26.73,83.0
19.0,160.03,988.236875,27.51,83.9,8.752777777777776,103.54000000000002,26.71,83.05000000000001
20.0,168.27,987.894218,27.48,83.9,8.422222222222222,76.88999999999999,26.68,83.05000000000001
21.0,174.47,987.619375,27.46,83.9,7.916666666666667,64.47999999999999,26.66,83.05000000000001
22.0,180.88,987.06,27.41,83.9,5.161111111111111,83.75,26.61,83.05000000000001
23.0,186.67,986.337812,27.38,84.0,1.6,83.75,26.58,83.1
24.0,194.17,985.811875,27.33,84.1,3.2666666666666666,150.57,26.529999999999998,83.17999999999999
25.0,196.86,985.460937,27.3,84.2,5.347222222222222,189.27,26.5,83.26
26.0,202.44,984.958281,27.26,84.4,9.0,159.77999999999997,26.46,83.42
27.0,204.46,984.584218,27.22,84.4,10.747222222222224,142.06,26.419999999999998,83.42
28.0,206.93,984.4375,27.19,84.5,7.586111111111111,105.85000000000002,26.39,83.5
29.0,213.12,984.021796,27.16,84.6,8.252777777777778,95.36,26.36,83.58
30.0,221.14,983.683906,27.11,84.9,8.683333333333334,85.58999999999997,26.31,83.82000000000001
31.0,225.21,983.536718,27.08,85.1,3.5722222222222224,71.16,26.279999999999998,83.99
32.0,226.02,982.982656,27.04,85.1,4.183333333333334,94.56,26.24,83.99
33.0,225.05,982.435937,27.01,85.3,7.266666666666667,184.31,26.21,84.17
34.0,228.64,982.063593,26.96,85.4,7.3805555555555555,172.20999999999998,26.16,84.26
35.0,230.27,981.667968,26.92,85.5,8.65,184.29,26.12,84.35
36.0,234.93,981.1625,26.89,85.5,10.783333333333331,143.56,26.09,84.35
37.0,241.95,980.800312,26.86,85.5,8.133333333333333,108.43,26.06,84.35
38.0,245.91,980.409453,26.83,85.5,8.772222222222222,102.33999999999996,26.029999999999998,84.35
39.0,250.08,980.169375,26.8,85.6,7.083333333333333,64.13,26.0,84.44
40.0,251.56,979.4475,26.76,85.7,3.077777777777777,66.16,25.92,84.53
41.0,251.26,979.03414,26.75,85.7,2.3694444444444445,66.16,25.9,84.53
42.0,254.89,978.764531,26.72,85.7,5.477777777777778,128.26999999999998,25.84,84.53
43.0,244.4,978.12789,26.68,85.8,5.147222222222222,148.75,25.78,84.61999999999999
44.0,248.9,977.54414,26.67,85.8,7.2555555555555555,145.2,25.770000000000003,84.61999999999999
45.0,254.83,977.157343,26.61,85.9,4.972222222222222,145.44,25.71,84.71000000000001
46.0,257.77,976.526171,26.61,86.0,4.477777777777778,122.29000000000002,25.509999999999998,84.8
47.0,265.43,975.773359,26.56,86.1,3.461111111111111,108.60000000000002,25.459999999999997,84.91
48.0,269.65,975.23164,26.53,86.2,1.825,104.22000000000004,25.43,85.02
49.0,277.03,974.364062,26.5,86.3,0.7527777777777778,104.22000000000004,25.4,85.13
50.0,279.72,973.725468,26.46,86.4,2.013888888888889,205.67,25.36,85.24000000000001
51.0,289.6,973.068359,26.42,86.5,1.9166666666666667,234.03,25.32,85.35
52.0,293.41,972.505,26.41,86.6,3.919444444444444,248.4,25.31,85.46
53.0,299.13,971.936953,26.38,86.7,3.675,248.4,25.279999999999998,85.57000000000001
54.0,303.46,971.331718,26.35,86.8,4.180555555555555,257.51,25.25,85.67999999999999
55.0,312.19,970.808359,26.33,87.0,0.15,257.51,25.229999999999997,85.9
56.0,316.41,970.201093,26.33,87.1,0.3361111111111111,257.51,25.229999999999997,86.0
57.0,318.95,969.429531,26.32,87.1,2.2611111111111115,214.41,25.22,86.0
58.0,325.67,968.786562,26.32,87.2,3.583333333333333,165.06,25.22,86.10000000000001
59.0,329.51,968.215625,26.32,87.4,3.5444444444444443,156.85000000000002,25.22,86.30000000000001
60.0,333.68,967.771406,26.32,87.6,1.8027777777777776,156.85000000000002,25.22,86.5
61.0,337.43,967.245937,26.32,87.7,6.627777777777778,153.26,25.22,86.60000000000001
62.0,343.25,966.845468,26.32,87.7,7.055555555555555,181.2,25.22,86.60000000000001
63.0,347.94,966.280937,26.31,87.7,6.258333333333334,183.7,25.209999999999997,86.60000000000001
64.0,352.7,965.835937,26.33,87.7,3.975,184.02,25.229999999999997,86.60000000000001
65.0,356.59,965.245625,26.32,87.5,3.619444444444445,231.59,25.22,86.4
66.0,360.78,964.584921,26.31,87.4,2.691666666666667,242.06,25.209999999999997,86.30000000000001
67.0,366.93,964.184531,26.32,87.4,1.0638888888888889,242.06,25.22,86.30000000000001
68.0,372.6,963.417343,26.31,87.3,0.6916666666666667,242.06,25.209999999999997,86.2
69.0,380.03,962.917343,26.3,87.2,0.9305555555555556,242.06,25.2,86.10000000000001
70.0,387.06,962.308906,26.29,87.3,0.9194444444444444,242.06,25.189999999999998,86.2
71.0,388.76,961.611562,26.28,87.4,2.05,239.7,25.18,86.30000000000001
72.0,395.54,961.084843,26.27,87.4,2.138888888888889,225.52,25.169999999999998,86.30000000000001
73.0,400.9,960.440312,26.26,87.5,1.422222222222222,210.24,25.16,86.4
74.0,406.68,959.742031,26.24,87.7,3.308333333333333,223.66,25.139999999999997,86.60000000000001
75.0,415.31,958.991562,26.22,87.8,2.455555555555556,234.2,25.119999999999997,86.7
76.0,420.68,958.406875,26.2,87.9,4.344444444444445,244.06,25.099999999999998,86.80000000000001
77.0,427.46,957.808281,26.19,87.9,2.888888888888889,240.45,25.09,86.80000000000001
78.0,437.22,957.102109,26.15,87.9,4.208333333333333,267.33,25.049999999999997,86.80000000000001
79.0,440.9,956.440468,26.15,88.0,4.558333333333334,243.23,25.049999999999997,86.9
80.0,448.49,955.697421,26.12,88.0,3.8472222222222223,232.66,25.02,86.9
81.0,455.07,955.192812,26.1,88.1,2.663888888888889,249.59,25.0,88.19999999999999
82.0,459.08,954.571093,26.08,88.1,3.3777777777777778,273.75,24.979999999999997,88.19999999999999
83.0,462.62,954.043906,26.04,88.2,2.938888888888889,273.93,24.939999999999998,88.3
84.0,468.59,953.332656,26.02,88.3,2.9222222222222225,267.78,24.919999999999998,88.39999999999999
85.0,474.69,952.615781,26.0,88.4,3.733333333333333,255.29,24.9,88.5
86.0,482.23,951.889453,25.96,88.5,3.5722222222222224,251.26,24.86,88.6
87.0,487.83,951.246406,25.93,88.6,3.8777777777777778,266.16,24.83,88.69999999999999
88.0,491.71,950.494218,25.9,88.7,5.277777777777778,272.73,24.799999999999997,88.8
89.0,497.14,949.798125,25.87,88.8,4.286111111111111,269.05,24.77,88.89999999999999
90.0,504.51,949.14,25.84,88.9,3.105555555555556,265.18,24.74,89.0
91.0,510.94,948.431093,25.8,89.0,3.452777777777777,267.66,24.7,89.1
92.0,516.5,947.855937,25.76,89.1,5.536111111111111,261.1,24.66,89.21
93.0,523.92,947.147812,25.73,89.2,3.583333333333333,259.83,24.63,89.32000000000001
94.0,528.21,946.4875,25.69,89.3,3.633333333333333,283.75,24.6,89.42999999999999
95.0,533.84,945.774921,25.66,89.4,3.788888888888889,283.46,24.6,89.54
96.0,540.39,945.146328,25.63,89.5,2.605555555555556,279.28,24.599999999999998,89.65
97.0,546.9,944.420937,25.6,89.6,1.8027777777777776,264.11,24.6,89.75999999999999
98.0,555.71,943.566093,25.56,89.7,2.7777777777777777,259.37,24.56,89.87
99.0,559.75,942.832031,25.51,89.9,4.452777777777778,251.0,24.51,90.09
100.0,569.56,942.210156,25.46,90.0,3.455555555555556,253.63,24.46,90.2
101.0,576.13,941.469375,25.42,90.0,3.15,262.61,24.42,90.2
102.0,582.65,940.777656,25.38,90.2,3.0055555555555555,252.16,24.38,90.4
103.0,588.64,940.188671,25.32,90.3,2.0027777777777778,249.19,24.32,90.5
104.0,594.07,939.503281,25.29,90.4,4.8,224.5,24.29,90.60000000000001
105.0,602.09,938.975312,25.26,90.5,3.9,225.22,24.26,90.7
106.0,609.19,938.497656,25.22,90.6,3.525,225.31,24.22,90.8
107.0,613.99,938.057656,25.2,90.7,4.583333333333333,215.64,24.2,90.9
108.0,618.43,937.436875,25.16,90.8,3.5027777777777778,234.51,24.16,91.0
109.0,622.51,936.829375,25.13,90.9,3.594444444444444,264.33,24.13,91.10000000000001
110.0,629.04,936.271953,25.09,91.1,5.030555555555555,276.62,24.08,91.32
111.0,637.36,935.435937,25.06,91.3,6.038888888888889,264.0,24.02,91.55
112.0,643.99,935.109062,25.01,91.5,5.383333333333334,264.36,23.92,91.78
113.0,649.75,934.617187,24.98,91.5,8.952777777777778,235.36,23.88,91.78
114.0,655.54,933.882031,24.94,91.6,4.380555555555556,259.72,23.84,91.89999999999999
115.0,663.01,933.060156,24.89,91.8,4.191666666666666,254.58,23.79,92.13
116.0,668.23,932.445312,24.84,91.8,2.4916666666666667,241.62,23.74,92.13
117.0,673.9,932.058281,24.8,92.0,1.2083333333333333,241.62,23.7,92.36
118.0,678.86,931.650781,24.78,92.2,0.9222222222222224,241.62,23.68,92.57000000000001
119.0,684.27,930.902031,24.72,92.4,1.975,242.01,23.619999999999997,92.78
120.0,687.73,930.540625,24.68,92.6,3.594444444444444,241.67,23.58,92.97999999999999
121.0,691.63,929.985,24.64,92.8,5.461111111111111,239.91,23.54,93.19
124.0,709.65,927.829765,24.48,93.3,8.91388888888889,251.94,23.4,93.75999999999999
125.0,713.7,927.393593,24.43,93.3,7.752777777777778,259.26,23.4,93.75999999999999
126.0,717.92,926.843593,24.4,93.3,7.083333333333333,246.76,23.4,93.75999999999999
127.0,724.18,926.091406,24.35,93.4,4.722222222222222,233.13,23.35,93.88000000000001
128.0,728.37,925.546875,24.3,93.6,3.836111111111111,238.23,23.3,94.11999999999999
129.0,733.33,924.990156,24.25,93.8,2.4027777777777777,238.23,23.25,94.36
130.0,738.04,924.161328,24.21,94.0,3.036111111111111,251.18,23.21,94.6
131.0,743.64,923.388906,24.16,94.2,3.8,265.86,23.16,94.82000000000001
132.0,748.52,922.921562,24.11,94.4,3.9583333333333335,278.51,23.11,95.04
133.0,754.98,922.353125,24.07,94.5,6.219444444444445,278.97,23.07,95.15
134.0,760.58,921.651796,24.03,94.7,8.291666666666666,265.1,23.03,95.37
135.0,766.42,920.909218,23.98,94.9,9.069444444444445,251.2,22.98,95.59
136.0,774.04,920.305625,23.93,95.1,8.738888888888889,253.62,22.93,95.78999999999999
137.0,781.92,919.759296,23.88,95.4,8.258333333333333,243.71,22.88,96.06
138.0,788.15,919.122031,23.83,95.5,8.163888888888888,241.22,22.83,96.15
139.0,794.22,918.443203,23.77,95.7,6.536111111111111,233.32,22.77,96.33
140.0,799.11,917.769531,23.74,95.8,6.038888888888889,238.43,22.74,96.42
141.0,805.67,917.095859,23.71,96.0,5.108333333333333,237.72,22.71,96.6
142.0,810.94,916.281562,23.65,96.1,2.833333333333333,238.73,22.65,96.71
143.0,814.85,915.579062,23.59,96.3,3.6277777777777778,271.92,22.59,96.92999999999999
144.0,821.35,915.072265,23.53,96.4,5.35,292.43,22.53,97.04
145.0,827.91,914.301093,23.5,96.5,7.216666666666667,269.92,22.5,97.15
146.0,835.49,913.459765,23.45,96.6,7.316666666666666,256.73,22.45,97.25999999999999
147.0,842.64,912.827812,23.41,96.7,6.663888888888889,250.08,22.41,97.37
148.0,852.25,911.986562,23.36,96.9,5.466666666666667,243.82,22.36,97.59
149.0,860.11,910.9375,23.31,97.1,5.797222222222222,234.83,22.31,97.85
150.0,866.58,910.372812,23.25,97.2,4.519444444444445,226.53,22.25,98.0
151.0,875.45,909.494062,23.22,97.3,4.361111111111112,245.65,22.22,98.14999999999999
152.0,882.29,908.666875,23.18,97.4,4.555555555555555,256.69,22.18,98.30000000000001
153.0,887.01,908.093671,23.12,97.5,6.547222222222222,256.21,22.12,98.45
154.0,894.0,907.299218,23.07,97.6,6.297222222222222,238.3,22.07,98.6
155.0,903.45,906.475625,23.04,97.7,5.902777777777778,235.77,22.04,98.75
156.0,911.19,905.626406,23.0,97.8,5.7444444444444445,235.52,22.0,98.89999999999999
157.0,917.29,905.199062,22.95,97.9,5.033333333333333,233.53,21.95,99.05000000000001
158.0,924.01,904.526875,22.92,98.0,5.063888888888888,236.56,21.92,99.2
159.0,932.5,903.59,22.89,98.0,4.641666666666667,244.71,21.89,99.2
160.0,938.02,903.003281,22.84,98.1,4.388888888888888,253.48,21.84,99.25
161.0,945.55,902.282968,22.8,98.2,5.991666666666666,260.94,21.8,99.3
162.0,952.03,901.433906,22.77,98.2,7.355555555555555,258.01,21.77,99.3
163.0,960.06,900.513281,22.72,98.1,9.38888888888889,253.42,21.72,99.25
164.0,967.45,899.714765,22.69,98.2,8.455555555555556,245.43,21.69,99.3
165.0,972.24,899.140078,22.65,98.3,7.4944444444444445,239.01,21.65,99.35
166.0,978.96,898.399531,22.62,98.3,7.733333333333333,230.35,21.62,99.35
167.0,985.02,897.7752340000001,22.58,98.4,6.908333333333333,228.31,21.58,99.4
168.0,986.94,897.3123429999999,22.55,98.5,4.705555555555555,219.83,21.55,99.44
169.0,991.88,896.885546,22.5,98.6,4.769444444444445,207.97,21.5,99.49
170.0,998.6,896.36125,22.48,98.7,6.230555555555555,188.34,21.48,99.54
171.0,1003.8,895.763125,22.46,98.7,5.3694444444444445,176.81,21.46,99.54
172.0,1011.02,895.210156,22.41,98.6,1.6388888888888888,176.81,21.41,99.49
173.0,1016.93,894.6534369999999,22.38,98.7,4.188888888888889,197.76,21.38,99.54
174.0,1021.52,894.08,22.35,98.8,5.169444444444445,206.18,21.35,99.59
175.0,1023.99,893.594687,22.31,98.9,5.675,208.75,21.31,99.64
176.0,1027.81,893.308593,22.28,98.9,5.338888888888889,205.68,21.28,99.64
177.0,1032.29,892.8123429999999,22.25,98.9,6.161111111111111,204.86,21.25,99.64
178.0,1037.8,892.276562,22.2,98.9,4.947222222222222,204.53,21.2,99.64
179.0,1042.19,891.797421,22.19,98.9,4.433333333333334,210.84,21.19,99.64
180.0,1047.76,891.19164,22.15,98.9,4.897222222222222,228.1,21.15,99.64
181.0,1051.77,890.756718,22.11,98.9,5.841666666666667,242.89,21.11,99.64
182.0,1056.61,890.150625,22.09,99.1,9.177777777777775,260.68,21.09,99.72
183.0,1062.99,889.583125,22.04,99.3,9.344444444444443,256.42,21.04,99.78
184.0,1064.31,889.033906,22.0,99.3,9.805555555555555,257.21,21.0,99.78
185.0,1065.52,888.698046,21.97,99.4,8.675,259.21,20.97,99.81
186.0,1069.51,888.4963280000001,21.96,99.6,7.980555555555555,265.85,20.96,99.88
187.0,1072.6,888.2283590000001,21.93,99.8,6.608333333333333,264.62,20.93,99.94
188.0,1076.84,887.611171,21.91,100.0,5.888888888888888,261.3,20.91,100.0
189.0,1081.15,887.3217179999999,21.87,100.0,4.9944444444444445,247.97,20.87,100.0
190.0,1086.04,886.959843,21.85,100.0,5.977777777777778,245.67,20.85,100.0
191.0,1091.51,886.3575,21.83,100.0,6.911111111111111,257.69,20.83,100.0
192.0,1096.16,885.96125,21.81,100.0,8.56388888888889,258.34000000000003,20.81,100.0
193.0,1102.7,885.53375,21.8,100.0,10.391666666666667,253.93,20.8,100.0
194.0,1107.57,884.9915619999999,21.75,100.0,10.777777777777777,252.81,20.75,100.0
195.0,1113.98,884.313125,21.73,100.0,11.15,260.58,20.73,100.0
196.0,1118.79,883.959218,21.69,100.0,11.488888888888887,257.5,20.69,100.0
197.0,1122.35,883.6079679999999,21.67,100.0,12.177777777777775,249.93,20.67,100.0
198.0,1128.18,883.100625,21.65,100.0,11.044444444444444,245.53,20.65,100.0
199.0,1133.86,882.3475,21.61,100.0,8.088888888888889,238.1,20.61,100.0
201.0,1146.94,881.303281,21.56,100.0,3.838888888888889,242.04,20.52,100.0
202.0,1153.97,880.662031,21.52,100.0,3.911111111111111,243.07,20.439999999999998,100.0
203.0,1159.63,880.100312,21.5,100.0,2.7277777777777774,243.42,20.4,100.0
204.0,1166.89,879.604375,21.46,100.0,4.311111111111112,235.09,20.36,100.0
205.0,1173.84,878.917968,21.44,100.0,6.291666666666667,214.84,20.34,100.0
206.0,1177.59,878.2960929999999,21.4,100.0,7.769444444444445,225.16,20.299999999999997,100.0
207.0,1182.53,877.63,21.38,100.0,8.691666666666666,215.18,20.279999999999998,100.0
208.0,1190.01,877.008906,21.35,100.0,7.447222222222222,209.32,20.25,100.0
209.0,1195.24,876.6185929999999,21.34,100.0,8.733333333333333,217.06,20.24,100.0
210.0,1200.49,875.914218,21.3,100.0,6.233333333333333,217.31,20.400000000000002,100.0
211.0,1206.61,875.4746090000001,21.27,100.0,7.552777777777778,230.14,20.34,100.0
212.0,1212.1,874.822187,21.25,100.0,9.102777777777778,230.29,20.3,100.0
213.0,1217.33,874.255937,21.23,100.0,9.18611111111111,223.48,20.26,100.0
214.0,1223.05,873.680312,21.21,100.0,9.802777777777775,218.47,20.220000000000002,100.0
215.0,1230.6,873.075937,21.16,99.8,9.555555555555555,216.17,20.16,99.94
216.0,1235.76,872.555312,21.13,99.6,8.752777777777776,213.14,20.13,99.88
217.0,1239.78,872.1392179999999,21.11,99.6,6.613888888888889,221.21,20.11,99.88
218.0,1242.92,871.605312,21.07,99.6,5.483333333333333,246.01,20.07,99.88
219.0,1249.23,871.1092179999999,21.03,99.6,6.088888888888889,262.93,20.03,99.88
220.0,1254.75,870.76625,21.01,99.6,8.422222222222222,269.85,20.01,99.88
221.0,1258.79,870.292656,20.98,99.6,9.63888888888889,263.93,19.98,99.88
222.0,1261.62,869.856406,20.97,99.6,13.875,252.57,19.97,99.88
223.0,1265.2,869.3745309999999,20.93,99.6,13.56388888888889,246.64,19.93,99.88
224.0,1271.96,869.154062,20.88,99.7,11.930555555555555,238.16,19.88,99.91
225.0,1274.33,868.804687,20.86,99.8,13.352777777777778,236.4,19.86,99.94
226.0,1276.98,868.407265,20.84,99.8,12.66111111111111,231.07,19.84,99.94
227.0,1280.71,867.871718,20.8,99.9,10.33611111111111,224.7,19.8,99.97
228.0,1285.67,867.573437,20.79,99.9,8.81388888888889,234.3,19.79,99.97
229.0,1288.35,867.297656,20.76,100.0,9.8,228.15,19.76,100.0
230.0,1295.26,866.845156,20.72,100.0,10.102777777777778,242.17,19.72,100.0
231.0,1300.36,866.253125,20.69,100.0,11.7,247.63,19.69,100.0
232.0,1305.99,865.570156,20.66,99.6,12.402777777777777,247.15,19.66,99.88
233.0,1311.33,865.079218,20.63,99.2,11.775,243.87,19.63,99.75
234.0,1317.08,864.7396090000001,20.6,99.0,11.425,243.61,19.6,99.69
235.0,1322.46,864.0819530000001,20.56,99.1,12.525,238.37,19.56,99.72
236.0,1327.9,863.445781,20.53,99.1,13.41388888888889,225.22,19.53,99.72
237.0,1332.61,863.021093,20.49,98.8,11.705555555555556,219.69,19.49,99.59
238.0,1336.7,862.570156,20.46,98.5,10.425,219.22,19.46,99.44
239.0,1339.64,862.097812,20.43,98.3,8.705555555555556,225.31,19.43,99.35
240.0,1344.37,861.705937,20.4,98.4,7.75,239.7,19.4,99.4
241.0,1350.4,861.0444530000001,20.39,98.7,9.38888888888889,249.75,19.39,99.54
242.0,1356.35,860.4603119999999,20.34,99.1,11.155555555555557,251.73,19.34,99.72
243.0,1358.61,860.195156,20.31,99.3,14.008333333333333,251.58,19.31,99.78
244.0,1361.95,859.843828,20.28,99.1,14.047222222222222,248.18,19.28,99.72
245.0,1366.5,859.251718,20.25,99.0,15.747222222222224,237.91,19.25,99.69
246.0,1371.26,858.656718,20.22,98.5,14.272222222222222,239.54,19.22,99.44
247.0,1376.74,858.390937,20.21,98.4,14.51388888888889,243.44,19.21,99.4
248.0,1382.36,857.818671,20.18,98.4,13.761111111111113,233.21,19.18,99.4
249.0,1388.94,857.1475,20.17,98.4,12.21111111111111,221.44,19.17,99.4
250.0,1391.46,856.868906,20.12,98.5,10.455555555555556,217.95,19.12,99.44
251.0,1396.8,856.1658590000001,20.09,98.8,9.816666666666666,223.44,19.09,99.59
252.0,1402.47,855.384062,20.07,99.0,9.369444444444444,228.2,19.07,99.69
253.0,1408.09,854.885703,20.04,99.2,8.172222222222222,231.05,19.04,99.75
254.0,1415.39,854.3875780000001,19.99,99.3,9.363888888888887,243.14,18.99,99.78
255.0,1422.35,853.681562,19.97,99.3,10.841666666666669,243.35,18.97,99.78
256.0,1427.99,853.10914,19.94,99.2,13.402777777777777,243.52,18.94,99.75
257.0,1432.75,852.682968,19.9,99.1,13.322222222222225,236.02,18.9,99.72
258.0,1437.37,852.27414,19.88,99.0,12.208333333333334,234.41,18.88,99.69
259.0,1441.03,851.758906,19.86,98.7,10.552777777777775,231.53,18.86,99.54
260.0,1447.36,851.089921,19.83,98.2,8.480555555555556,228.37,18.83,99.3
261.0,1453.01,850.5294530000001,19.81,97.9,8.047222222222222,226.77,18.81,99.05000000000001
262.0,1459.14,850.0214840000001,19.77,97.4,7.452777777777778,226.86,18.77,98.30000000000001
263.0,1463.71,849.6085929999999,19.76,97.3,5.258333333333334,226.53,18.76,98.14999999999999
264.0,1467.17,849.227734,19.75,97.1,5.827777777777778,227.61,18.75,97.85
265.0,1471.87,848.797812,19.72,97.0,6.463888888888889,253.06,18.72,97.7
266.0,1475.97,848.4225,19.7,97.0,9.305555555555555,266.94,18.7,97.7
267.0,1482.12,847.7592179999999,19.67,97.1,9.855555555555556,259.83,18.67,97.85
268.0,1489.02,847.0350780000001,19.65,97.3,9.58611111111111,259.17,18.65,98.14999999999999
269.0,1494.38,846.577265,19.63,97.5,9.033333333333337,266.9,18.63,98.45
270.0,1498.86,846.192812,19.61,97.6,9.766666666666667,253.22,18.61,98.6
271.0,1504.23,845.641718,19.58,97.6,9.883333333333333,241.86,18.58,98.6
272.0,1508.73,845.1860929999999,19.57,97.5,10.527777777777777,229.61,18.57,98.45
273.0,1513.52,844.7934369999999,19.53,97.5,11.916666666666666,222.37,18.53,98.45
274.0,1520.03,844.279062,19.51,97.5,12.41111111111111,223.98,18.51,98.45
275.0,1526.08,843.670156,19.49,97.5,10.797222222222222,229.3,18.49,98.45
276.0,1531.05,843.3060929999999,19.48,97.5,9.930555555555555,231.1,18.48,98.45
277.0,1535.88,842.772656,19.46,97.5,9.219444444444443,233.46,18.46,98.45
278.0,1541.62,842.2186710000001,19.43,97.5,10.03611111111111,234.74,18.43,98.45
279.0,1549.0,841.553906,19.39,97.5,10.466666666666669,227.22,18.39,98.45
280.0,1555.83,841.066562,19.37,97.5,8.777777777777777,232.23,18.37,98.45
281.0,1562.84,840.696171,19.35,97.6,9.18611111111111,244.81,18.35,98.6
282.0,1568.77,840.134062,19.34,97.6,9.552777777777775,245.98,18.34,98.6
283.0,1574.76,839.507031,19.31,97.7,8.791666666666666,243.95,18.31,98.75
284.0,1581.0,838.947812,19.3,97.8,7.027777777777778,253.83,18.3,98.89999999999999
285.0,1583.6,838.495625,19.27,97.9,7.302777777777778,257.32,18.27,99.05000000000001
286.0,1590.15,838.1896869999999,19.24,97.9,6.183333333333334,248.39,18.24,99.05000000000001
287.0,1595.09,837.912578,19.23,98.0,6.638888888888888,255.36,18.23,99.2
288.0,1601.9,837.4254679999999,19.2,98.1,5.861111111111112,253.85,18.2,99.25
289.0,1606.31,836.946093,19.18,98.1,6.652777777777778,250.64,18.2,99.25
290.0,1608.76,836.700625,19.15,98.2,7.227777777777778,264.72,18.2,99.3
291.0,1611.66,836.278359,19.13,98.2,9.802777777777775,259.93,18.2,99.3
292.0,1615.36,835.755,19.09,98.3,10.641666666666667,251.4,18.19,99.35
293.0,1619.51,835.140625,19.08,98.3,10.275,253.32,18.18,99.35
294.0,1620.98,834.8303900000001,19.05,98.4,10.96111111111111,248.53,18.150000000000002,99.4
295.0,1623.29,834.477812,19.03,98.6,10.98611111111111,238.45,18.130000000000003,99.49
296.0,1628.13,834.10789,19.01,98.8,10.255555555555556,227.11,18.110000000000003,99.59
297.0,1634.31,833.617187,18.99,98.9,10.005555555555556,220.2,18.09,99.64
298.0,1637.56,833.246406,18.96,98.9,7.736111111111112,230.13,18.060000000000002,99.64
299.0,1641.9,832.733515,18.93,98.9,8.519444444444444,238.57,18.03,99.64
300.0,1646.4,832.115625,18.92,99.0,11.530555555555557,225.47,18.020000000000003,99.69
301.0,1652.53,831.565156,18.89,99.2,11.93611111111111,232.36,17.990000000000002,99.75
302.0,1658.1,830.903125,18.88,99.2,11.077777777777778,239.86,17.98,99.75
303.0,1661.31,830.4875,18.85,99.3,9.766666666666667,253.57,17.950000000000003,99.78
304.0,1665.85,830.088593,18.83,99.3,10.53888888888889,260.46,17.93,99.78
305.0,1669.94,829.612812,18.8,99.4,11.102777777777778,262.47,17.900000000000002,99.81
306.0,1674.95,829.316015,18.77,99.4,12.902777777777777,254.46,17.87,99.81
307.0,1681.43,828.796015,18.76,99.6,13.655555555555557,257.35,17.860000000000003,99.88
308.0,1684.67,828.401562,18.72,99.7,13.427777777777775,256.53,17.82,99.91
309.0,1689.26,828.074843,18.7,99.8,12.758333333333333,244.92,17.8,99.94
310.0,1694.18,827.678671,18.69,99.9,13.991666666666667,238.23,17.790000000000003,99.97
311.0,1695.46,827.1946869999999,18.65,100.0,10.547222222222222,225.44,17.75,100.0
312.0,1700.72,826.8565619999999,18.64,100.0,11.191666666666666,225.75,17.740000000000002,100.0
313.0,1706.75,826.514531,18.61,100.0,10.897222222222222,214.75,17.61,100.0
314.0,1712.54,826.137656,18.59,100.0,8.280555555555555,214.04,17.59,100.0
316.0,1726.76,825.011718,18.55,100.0,5.475,220.89,17.55,100.0
317.0,1731.4,824.620468,18.53,100.0,5.058333333333334,230.12,17.53,100.0
318.0,1734.42,824.1867179999999,18.51,100.0,7.330555555555555,260.02,17.51,100.0
319.0,1739.45,823.5953119999999,18.48,100.0,8.6,257.82,17.48,100.0
320.0,1744.45,823.270312,18.46,100.0,8.125,271.3,17.46,100.0
321.0,1750.57,822.621718,18.45,100.0,9.886111111111113,256.11,17.45,100.0
322.0,1752.89,822.096875,18.43,100.0,10.708333333333334,254.7,17.43,100.0
323.0,1755.67,821.572578,18.4,100.0,11.26388888888889,247.27,17.4,100.0
324.0,1760.86,820.912656,18.38,100.0,10.225,238.21,17.38,100.0
325.0,1765.44,820.4685929999999,18.35,100.0,7.830555555555555,233.72,17.35,100.0
326.0,1769.65,820.127343,18.34,100.0,7.641666666666667,233.12,17.34,100.0
